title,company,location,experience,url,job_id,source,search_role,search_location,description,match_score,reasoning,should_apply,applied,timestamp
Custom Software Engineer,Accenture,Navi Mumbai,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-navi-mumbai-3-to-8-years-081225912072,naukri_Custom_Software_Engineer_Accenture_9,Naukri,Software Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:12.691426
Software Engineer - SmallWorld,Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,https://www.naukri.com/job-listings-software-engineer-smallworld-tata-consultancy-services-hyderabad-chennai-bengaluru-5-to-10-years-081225009111,naukri_Software_Engineer_-_SmallWorld_Tata_Consultancy_Services_0,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:14.107340
Custom Software Engineer,Accenture,Hyderabad,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-5-years-081225911657,naukri_Custom_Software_Engineer_Accenture_1,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:15.310415
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911607,naukri_Custom_Software_Engineer_Accenture_2,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:16.464738
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911837,naukri_Custom_Software_Engineer_Accenture_3,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:17.592561
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911921,naukri_Custom_Software_Engineer_Accenture_4,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:18.785672
Custom Software Engineer,Accenture,Hyderabad,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-5-years-081225911822,naukri_Custom_Software_Engineer_Accenture_5,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:19.916439
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911854,naukri_Custom_Software_Engineer_Accenture_6,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:21.060049
Custom Software Engineer,Accenture,Hyderabad,12-15 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-12-to-15-years-081225911785,naukri_Custom_Software_Engineer_Accenture_7,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:22.181750
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911884,naukri_Custom_Software_Engineer_Accenture_8,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:23.327817
Custom Software Engineer,Accenture,Hyderabad,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-3-to-8-years-081225911843,naukri_Custom_Software_Engineer_Accenture_9,Naukri,Software Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:24.465429
Software Engineer,Maples Capturing Technology Private Limited,Chennai(Anna Nagar Western Extension),0-5 Yrs,https://www.naukri.com/job-listings-software-engineer-maples-capturing-technology-private-limited-chennai-0-to-5-years-081225005579,naukri_Software_Engineer_Maples_Capturing_Technology_Private_Limited_0,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:25.599967
Software Engineer - SmallWorld,Tata Consultancy Services,"Chennai, Hyderabad, Bengaluru",5-10 Yrs,https://www.naukri.com/job-listings-software-engineer-smallworld-tata-consultancy-services-hyderabad-chennai-bengaluru-5-to-10-years-081225009111,naukri_Software_Engineer_-_SmallWorld_Tata_Consultancy_Services_1,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:26.715594
Custom Software Engineer,Accenture,Chennai,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-2-to-5-years-021225919725,naukri_Custom_Software_Engineer_Accenture_2,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:27.912052
Software Engineer,Flatirons Solutions,Hybrid - Chennai,3-6 Yrs,https://www.naukri.com/job-listings-software-engineer-flatirons-solutions-chennai-3-to-6-years-041225018942,naukri_Software_Engineer_Flatirons_Solutions_3,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:29.064400
Custom Software Engineer,Accenture,Chennai,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-3-to-8-years-021225920336,naukri_Custom_Software_Engineer_Accenture_4,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:30.184664
Custom Software Engineer,Accenture,Chennai,3-8 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-3-to-8-years-021225920380,naukri_Custom_Software_Engineer_Accenture_5,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:31.371062
Software Engineer,Caterpillar Inc,"Chennai, Bengaluru",3-6 Yrs,https://www.naukri.com/job-listings-software-engineer-caterpillar-brazil-chennai-bengaluru-3-to-6-years-081225505161,naukri_Software_Engineer_Caterpillar_Inc_6,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:32.647406
Custom Software Engineer,Accenture,Chennai,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-2-to-5-years-021225920307,naukri_Custom_Software_Engineer_Accenture_7,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:33.786624
Custom Software Engineer,Accenture,Chennai,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-2-to-5-years-021225920267,naukri_Custom_Software_Engineer_Accenture_8,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:36.826754
Custom Software Engineer,Accenture,Chennai,2-5 Yrs,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-chennai-2-to-5-years-051225932332,naukri_Custom_Software_Engineer_Accenture_9,Naukri,Software Engineer,Chennai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:37.983734
Software Engineers,Auctor Corporation,Remote,1-2 Yrs,https://www.naukri.com/job-listings-software-engineers-auctor-corporation-remote-1-to-2-years-021225504394,naukri_Software_Engineers_Auctor_Corporation_0,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:39.100845
Software Engineer,Megalog Softwares,Remote,5-8 Yrs,https://www.naukri.com/job-listings-software-engineer-megalog-softwares-remote-5-to-8-years-240424501250,naukri_Software_Engineer_Megalog_Softwares_1,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:40.234224
Software Engineer,Numerator,Remote,0-5 Yrs,https://www.naukri.com/job-listings-software-engineer-numerator-remote-0-to-5-years-201125504845,naukri_Software_Engineer_Numerator_2,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:41.383440
Software Engineer,Deltek,Remote,2-5 Yrs,https://www.naukri.com/job-listings-software-engineer-deltek-enterprises-private-limited-remote-2-to-5-years-271125501823,naukri_Software_Engineer_Deltek_3,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:42.528590
Software Engineer,Numerator,Remote,0-5 Yrs,https://www.naukri.com/job-listings-software-engineer-numerator-remote-0-to-5-years-061125502204,naukri_Software_Engineer_Numerator_4,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:43.652137
Software Engineer,Newfold Digital,Remote,2-4 Yrs,https://www.naukri.com/job-listings-software-engineer-newfold-digital-remote-2-to-4-years-231025501492,naukri_Software_Engineer_Newfold_Digital_5,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:44.787611
Zoho Software Engineer,Evoluz Global Solutions (opc),Remote,1-3 Yrs,https://www.naukri.com/job-listings-zoho-software-engineer-evoluz-global-solutions-opc-private-limited-remote-1-to-3-years-250825501369,naukri_Zoho_Software_Engineer_Evoluz_Global_Solutions_(opc)_6,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:45.960779
SOFTWARE ENGINEERS,Sriven Systems,Remote,2-5 Yrs,https://www.naukri.com/job-listings-software-engineers-sriven-systems-inc-remote-2-to-5-years-250723501534,naukri_SOFTWARE_ENGINEERS_Sriven_Systems_7,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:47.109015
Software Engineer,Ibiixo Technologies,Remote,4-5 Yrs,https://www.naukri.com/job-listings-software-engineer-ibiixo-technologies-private-limited-remote-4-to-5-years-200524502094,naukri_Software_Engineer_Ibiixo_Technologies_8,Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:48.271672
Software Engineer,"ASENTECH, LLC",Remote,8-13 Yrs,https://www.naukri.com/job-listings-software-engineer-asentech-llc-remote-8-to-13-years-081225504980,"naukri_Software_Engineer_ASENTECH,_LLC_9",Naukri,Software Engineer,Remote,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:49.422701
Machine Learning Engineer,Neuralgo Inc,Remote,3-8 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-neuralgo-inc-bengaluru-3-to-8-years-041225032226,naukri_Machine_Learning_Engineer_Neuralgo_Inc_0,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:50.577483
"Machine Learning Engineer / Applied Scientist, Search & AI",Apple,Bengaluru,3-8 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-applied-scientist-search-ai-apple-india-pvt-ltd-bengaluru-3-to-8-years-240925502864,"naukri_Machine_Learning_Engineer_/_Applied_Scientist,_Search_&_AI_Apple_1",Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:51.724200
Camera Systems Engineer - Machine Learning,Qualcomm,Bengaluru,3-8 Yrs,https://www.naukri.com/job-listings-camera-systems-engineer-machine-learning-qualcomm-india-pvt-ltd-bengaluru-3-to-8-years-011225912187,naukri_Camera_Systems_Engineer_-_Machine_Learning_Qualcomm_2,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:52.869467
Data Scientist / Machine Learning Engineer,Tavant Technologies,Bengaluru,2-7 Yrs,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-tavant-technologies-india-pvt-ltd-bengaluru-2-to-7-years-050725502418,naukri_Data_Scientist_/_Machine_Learning_Engineer_Tavant_Technologies_3,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:54.075030
Data Scientist / Machine Learning Engineer Gen AI & LLM,Databricks,Bengaluru,3-7 Yrs,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-gen-ai-llm-databricks-bengaluru-3-to-7-years-180325503453,naukri_Data_Scientist_/_Machine_Learning_Engineer_Gen_AI_&_LLM_Databricks_4,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:55.228482
Machine Learning Engineer,Tata Consultancy Services,"Hyderabad, Pune, Bengaluru",6-10 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-6-to-10-years-241125010433,naukri_Machine_Learning_Engineer_Tata_Consultancy_Services_5,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:56.375863
Data & Machine Learning Engineer,Hexaware Technologies,Bengaluru,5-10 Yrs,https://www.naukri.com/job-listings-data-machine-learning-engineer-hexaware-technologies-bengaluru-5-to-10-years-241125020834,naukri_Data_&_Machine_Learning_Engineer_Hexaware_Technologies_6,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:57.526053
Azure Machine Learning Engineer (Data Science & Support) _Infosys(Nix),Infosys,"Hybrid - Hyderabad, Chennai, Bengaluru",10-20 Yrs,https://www.naukri.com/job-listings-azure-machine-learning-engineer-data-science-support-infosys-nix-fusion-plus-solutions-hyderabad-chennai-bengaluru-10-to-20-years-281125012559,naukri_Azure_Machine_Learning_Engineer_(Data_Science_&_Support)__Infosys(Nix)_Infosys_7,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:58.673856
Principal Machine Learning Engineer,Red Hat,Bengaluru,5-10 Yrs,https://www.naukri.com/job-listings-principal-machine-learning-engineer-red-hat-india-pvt-ltd-bengaluru-5-to-10-years-131125926367,naukri_Principal_Machine_Learning_Engineer_Red_Hat_8,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:42:59.834331
Machine Learning Engineer,Leading Global IT Service and Consulting Organisation,Bengaluru,6-10 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-anlage-infotech-bengaluru-6-to-10-years-251125028466,naukri_Machine_Learning_Engineer_Leading_Global_IT_Service_and_Consulting_Organisation_9,Naukri,Machine Learning Engineer,Bangalore,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:00.988431
Machine Learning Engineer (Mid-Level),Aerobotics7,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-4 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-mid-level-aerobotics7-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-4-years-240725503279,naukri_Machine_Learning_Engineer_(Mid-Level)_Aerobotics7_0,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:02.154195
Machine Learning Engineer,Prodigal,Mumbai,0-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-prodigal-mumbai-0-to-5-years-180924502642,naukri_Machine_Learning_Engineer_Prodigal_1,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:03.292927
Machine Learning Engineer - AI/ML Engineer,Oneture Technologies,Mumbai,4-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-ai-ml-engineer-oneture-technologies-private-limited-mumbai-4-to-6-years-281025504817,naukri_Machine_Learning_Engineer_-_AI/ML_Engineer_Oneture_Technologies_2,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:04.409448
Machine Learning Engineer,Tekolutions Ai,Mumbai,2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-tekolutions-ai-mumbai-2-to-5-years-090223502709,naukri_Machine_Learning_Engineer_Tekolutions_Ai_3,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:05.563184
Machine Learning Engineer,Micro1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501603,naukri_Machine_Learning_Engineer_Micro1_4,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:06.713406
Machine Learning Engineer,Micro1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-290425501301,naukri_Machine_Learning_Engineer_Micro1_5,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:07.833745
Machine Learning Engineer,Micro1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-260425505127,naukri_Machine_Learning_Engineer_Micro1_6,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:08.987556
Machine Learning Engineer,Micro1,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-5 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-micro1-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-260425504117,naukri_Machine_Learning_Engineer_Micro1_7,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:10.109787
Machine Learning Engineer,Trigyn Technologies,Remote,3-8 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-trigyn-technologies-mumbai-all-areas-3-to-8-years-081225014094,naukri_Machine_Learning_Engineer_Trigyn_Technologies_8,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:11.262675
Machine Learning Engineer (Speech) - AI,Level Ai,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",2-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-speech-ai-levelai-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-6-years-030524501412,naukri_Machine_Learning_Engineer_(Speech)_-_AI_Level_Ai_9,Naukri,Machine Learning Engineer,Mumbai,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:12.411592
Audio Machine Learning Research Engineer,Qualcomm,Hyderabad,2-7 Yrs,https://www.naukri.com/job-listings-audio-machine-learning-research-engineer-qualcomm-india-pvt-ltd-hyderabad-2-to-7-years-021225910957,naukri_Audio_Machine_Learning_Research_Engineer_Qualcomm_0,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:13.746359
Data Scientist / Machine Learning Engineer,Uplers,Hyderabad,1-3 Yrs,https://www.naukri.com/job-listings-data-scientist-machine-learning-engineer-uplers-hyderabad-1-to-3-years-141125025508,naukri_Data_Scientist_/_Machine_Learning_Engineer_Uplers_1,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:14.868834
Staff AI/Machine Learning Engineer,Genesys,Hyderabad,7-9 Yrs,https://www.naukri.com/job-listings-staff-ai-machine-learning-engineer-genesys-india-hyderabad-7-to-9-years-241125504491,naukri_Staff_AI/Machine_Learning_Engineer_Genesys_2,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:16.012343
Machine Learning Engineer,Apple,Hyderabad,4-10 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-apple-india-pvt-ltd-hyderabad-4-to-10-years-101125502072,naukri_Machine_Learning_Engineer_Apple_3,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:17.143046
Product Development Engineer (Machine Learning),Phenom People,Hyderabad,2-7 Yrs,https://www.naukri.com/job-listings-product-development-engineer-machine-learning-phenom-people-hyderabad-2-to-7-years-061225016439,naukri_Product_Development_Engineer_(Machine_Learning)_Phenom_People_4,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:18.306016
Machine Learning Engineer,ti Steps,"Hyderabad, Chennai, Bengaluru",2-6 Yrs,https://www.naukri.com/job-listings-machine-learning-engineer-ti-steps-hyderabad-chennai-bengaluru-2-to-6-years-201125025411,naukri_Machine_Learning_Engineer_ti_Steps_5,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:19.471643
Engineer/ Staff/ Manager - Machine Learning/Machine Learning,Qualcomm,Hyderabad,4-9 Yrs,https://www.naukri.com/job-listings-engineer-staff-manager-machine-learning-machine-learning-qualcomm-india-pvt-ltd-hyderabad-4-to-9-years-011225921532,naukri_Engineer/_Staff/_Manager_-_Machine_Learning/Machine_Learning_Qualcomm_6,Naukri,Machine Learning Engineer,Hyderabad,Check job page for details,0,"Error: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods.",False,False,2025-12-09T11:43:20.587742
